day,policy,saturation,memory,backlog_start,arrivals,closed,backlog,missed,gross,liability,recovered,legitimate_margin,authentication_cost,operating_cost,value,service_work,capacity,scenario
56,fixed_0.5,0.50000000,0.49647467,963,188,172,979,6,69635.58404570,56404.82307702,26155.46850162,5028.21428571,385.71428571,164.57142857,-25771.42600397,182.25000000,182.85714286,Base
57,fixed_0.5,0.50000000,0.49673907,979,196,167,1008,2,68625.15557782,55586.37601803,27945.12098300,5028.21428571,385.71428571,164.57142857,-23163.32646360,182.25000000,182.85714286,Base
58,fixed_0.5,0.50000000,0.49698364,1008,206,170,1044,3,79705.76612991,64561.67056523,23634.09367334,5028.21428571,385.71428571,164.57142857,-36449.64832046,182.50000000,182.85714286,Base
59,fixed_0.5,0.50000000,0.49720986,1044,230,163,1111,1,83664.82933370,67768.51176030,19604.93153167,5028.21428571,385.71428571,164.57142857,-43685.65165720,182.25000000,182.85714286,Base
60,fixed_0.5,0.50000000,0.49741913,1111,215,168,1158,2,84629.19207762,68549.64558287,24066.72683160,5028.21428571,385.71428571,164.57142857,-40004.99017984,182.50000000,182.85714286,Base
61,fixed_0.5,0.50000000,0.49761269,1158,188,170,1176,4,74311.16262768,60192.04172842,25725.33483728,5028.21428571,385.71428571,164.57142857,-29988.77831971,182.50000000,182.85714286,Base
62,fixed_0.5,0.50000000,0.49779174,1176,182,168,1190,3,67308.34051580,54519.75581780,19206.09895257,5028.21428571,385.71428571,164.57142857,-30835.72829380,182.25000000,182.85714286,Base
63,fixed_0.5,0.50000000,0.49795736,1190,196,166,1220,2,81523.12838625,66033.73399286,20028.55021690,5028.21428571,385.71428571,164.57142857,-41527.25520454,182.50000000,182.85714286,Base
64,fixed_0.5,0.50000000,0.49811056,1220,179,168,1231,2,68384.25222309,55391.24430071,20947.38874422,5028.21428571,385.71428571,164.57142857,-29965.92698505,182.75000000,182.85714286,Base
65,fixed_0.5,0.50000000,0.49825226,1231,220,168,1283,2,86964.46424794,70441.21604083,22145.40006953,5028.21428571,385.71428571,164.57142857,-43817.88739987,182.75000000,182.85714286,Base
66,fixed_0.5,0.50000000,0.49838335,1283,176,166,1293,2,68778.02124656,55710.19720971,25105.81496050,5028.21428571,385.71428571,164.57142857,-26126.45367778,182.00000000,182.85714286,Base
67,fixed_0.5,0.50000000,0.49850459,1293,198,168,1323,3,71077.79620765,57573.01492820,23947.09223294,5028.21428571,385.71428571,164.57142857,-29147.99412382,182.75000000,182.85714286,Base
68,fixed_0.5,0.50000000,0.49861675,1323,189,168,1344,5,71885.11448697,58226.94273444,23424.67060867,5028.21428571,385.71428571,164.57142857,-30324.34355435,182.00000000,182.85714286,Base
69,fixed_0.5,0.50000000,0.49872049,1344,185,170,1359,5,69209.49649297,56059.69215931,25785.59824475,5028.21428571,385.71428571,164.57142857,-25796.16534312,182.00000000,182.85714286,Base
70,fixed_0.5,0.50000000,0.49881646,1359,201,170,1390,7,79374.61305919,64293.43657795,26256.53295720,5028.21428571,385.71428571,164.57142857,-33558.97504932,182.00000000,182.85714286,Base
71,fixed_0.5,0.50000000,0.49890522,1390,180,168,1402,3,66940.01284557,54221.41040491,22865.26382573,5028.21428571,385.71428571,164.57142857,-26878.21800775,182.00000000,182.85714286,Base
72,fixed_0.5,0.50000000,0.49898733,1402,181,172,1411,7,73691.12104875,59689.80804948,24507.21313441,5028.21428571,385.71428571,164.57142857,-30704.66634365,182.50000000,182.85714286,Base
73,fixed_0.5,0.50000000,0.49906328,1411,186,177,1420,10,69749.10106071,56496.77185918,30190.38922974,5028.21428571,385.71428571,164.57142857,-21828.45405801,182.00000000,182.85714286,Base
74,fixed_0.5,0.50000000,0.49913353,1420,186,170,1436,5,70850.49827309,57388.90360121,23369.72355064,5028.21428571,385.71428571,164.57142857,-29541.25147914,182.75000000,182.85714286,Base
75,fixed_0.5,0.50000000,0.49919852,1436,173,166,1443,4,65053.14579539,52693.04809426,19499.19370575,5028.21428571,385.71428571,164.57142857,-28715.92581709,182.00000000,182.85714286,Base
76,fixed_0.5,0.50000000,0.49925863,1443,194,169,1468,4,77220.15972918,62548.32938064,21672.00854983,5028.21428571,385.71428571,164.57142857,-36398.39225938,182.50000000,182.85714286,Base
77,fixed_0.5,0.50000000,0.49931423,1468,200,173,1495,6,72994.10329777,59125.22367120,26047.81991666,5028.21428571,385.71428571,164.57142857,-28599.47518311,182.50000000,182.85714286,Base
78,fixed_0.5,0.50000000,0.49936567,1495,173,171,1497,6,66504.96315334,53869.02015420,25653.13708645,5028.21428571,385.71428571,164.57142857,-23737.95449633,182.25000000,182.85714286,Base
79,fixed_0.5,0.50000000,0.49941324,1497,208,166,1539,1,80398.64981700,65122.90635177,22822.30282029,5028.21428571,385.71428571,164.57142857,-37822.67496005,182.50000000,182.85714286,Base
80,fixed_0.5,0.50000000,0.49945725,1539,194,170,1563,2,73330.34125933,59397.57642006,26479.18442213,5028.21428571,385.71428571,164.57142857,-28440.46342650,182.75000000,182.85714286,Base
81,fixed_0.5,0.50000000,0.49949795,1563,177,170,1570,3,67238.98268932,54463.57597835,22808.96055559,5028.21428571,385.71428571,164.57142857,-27176.68685133,182.75000000,182.85714286,Base
82,fixed_0.5,0.50000000,0.49953561,1570,209,169,1610,4,77083.51198582,62437.64470851,27171.88721677,5028.21428571,385.71428571,164.57142857,-30787.82892032,182.75000000,182.85714286,Base
83,fixed_0.5,0.50000000,0.49957044,1610,176,169,1617,4,66967.44568127,54243.63100183,21997.99930134,5028.21428571,385.71428571,164.57142857,-27767.70312906,182.75000000,182.85714286,Base
0,fixed_0.8,0.80000000,0.24500000,1870,139,182,1827,0,52634.33233716,39791.55524689,32097.05336851,4953.00000000,617.14285714,164.57142857,-3523.21616409,182.00000000,182.85714286,Base
1,fixed_0.8,0.80000000,0.28662500,1827,163,182,1808,0,68426.09894856,51730.13080511,30311.76853301,4953.00000000,617.14285714,164.57142857,-17247.07655781,182.00000000,182.85714286,Base
2,fixed_0.8,0.80000000,0.32512812,1808,163,182,1789,0,60741.45606007,45920.54078141,29603.98023773,4953.00000000,617.14285714,164.57142857,-12145.27482940,182.00000000,182.85714286,Base
3,fixed_0.8,0.80000000,0.36074352,1789,174,182,1781,0,65440.98332506,49473.38339374,28663.07688617,4953.00000000,617.14285714,164.57142857,-16639.02079329,182.00000000,182.85714286,Base
4,fixed_0.8,0.80000000,0.39368775,1781,157,182,1756,0,59515.83616165,44993.97213820,29401.42103351,4953.00000000,617.14285714,164.57142857,-11421.26539041,182.00000000,182.85714286,Base
5,fixed_0.8,0.80000000,0.42416117,1756,154,182,1728,0,55369.34430884,41859.22429748,30029.20415348,4953.00000000,617.14285714,164.57142857,-7658.73442972,182.00000000,182.85714286,Base
6,fixed_0.8,0.80000000,0.45234908,1728,187,182,1733,0,67953.98772445,51373.21471968,28164.84890623,4953.00000000,617.14285714,164.57142857,-19037.08009917,182.00000000,182.85714286,Base
7,fixed_0.8,0.80000000,0.47842290,1733,209,182,1760,0,80543.24192555,60890.69089571,34660.77348708,4953.00000000,617.14285714,164.57142857,-22058.63169434,182.00000000,182.85714286,Base
8,fixed_0.8,0.80000000,0.50254118,1760,192,182,1770,0,72946.00626835,55147.18073887,29844.71101503,4953.00000000,617.14285714,164.57142857,-21131.18400956,182.00000000,182.85714286,Base
9,fixed_0.8,0.80000000,0.52485060,1770,187,182,1775,0,67704.26230849,51184.42230522,34571.79514437,4953.00000000,617.14285714,164.57142857,-12441.34144656,182.00000000,182.85714286,Base
10,fixed_0.8,0.80000000,0.54548680,1775,188,169,1794,0,69300.48311055,52391.16523158,23418.81979436,4953.00000000,617.14285714,164.57142857,-24801.05972293,182.50000000,182.85714286,Base
11,fixed_0.8,0.80000000,0.56457529,1794,217,166,1845,0,77670.36027765,58718.79236990,22279.05602766,4953.00000000,617.14285714,164.57142857,-32268.45062796,182.75000000,182.85714286,Base
12,fixed_0.8,0.80000000,0.58223214,1845,181,166,1860,0,75675.71829823,57210.84303346,25266.30268539,4953.00000000,617.14285714,164.57142857,-27773.25463379,182.00000000,182.85714286,Base
13,fixed_0.8,0.80000000,0.59856473,1860,177,167,1870,1,73777.58334608,55775.85300964,25514.43060155,4953.00000000,617.14285714,164.57142857,-26090.13669380,182.25000000,182.85714286,Base
14,fixed_0.8,0.80000000,0.61367238,1870,206,168,1908,4,83433.67038481,63075.85481092,20152.91414121,4953.00000000,617.14285714,164.57142857,-38751.65495542,182.00000000,182.85714286,Base
15,fixed_0.8,0.80000000,0.62764695,1908,189,168,1929,1,74252.00655238,56134.51695360,25842.62814193,4953.00000000,617.14285714,164.57142857,-26120.60309739,182.50000000,182.85714286,Base
16,fixed_0.8,0.80000000,0.64057343,1929,213,170,1972,3,89465.13727623,67635.64378083,20298.43674450,4953.00000000,617.14285714,164.57142857,-43165.92132205,182.75000000,182.85714286,Base
17,fixed_0.8,0.80000000,0.65253042,1972,224,170,2026,4,78984.01224500,59711.91325722,25006.70003095,4953.00000000,617.14285714,164.57142857,-30533.92751198,182.75000000,182.85714286,Base
18,fixed_0.8,0.80000000,0.66359064,2026,193,171,2048,5,76175.21304646,57588.46106313,23253.03497285,4953.00000000,617.14285714,164.57142857,-30164.14037599,182.50000000,182.85714286,Base
19,fixed_0.8,0.80000000,0.67382134,2048,213,170,2091,3,86019.31148144,65030.59947997,21744.61872089,4953.00000000,617.14285714,164.57142857,-39114.69504479,182.00000000,182.85714286,Base
20,fixed_0.8,0.80000000,0.68328474,2091,187,169,2109,3,74261.73912601,56141.87477926,23101.92599689,4953.00000000,617.14285714,164.57142857,-28868.66306809,182.25000000,182.85714286,Base
21,fixed_0.8,0.80000000,0.69203839,2109,202,166,2145,4,71967.28420514,54407.26685909,20188.66293602,4953.00000000,617.14285714,164.57142857,-30047.31820878,182.00000000,182.85714286,Base
22,fixed_0.8,0.80000000,0.70013551,2145,218,167,2196,3,82701.20904541,62522.11403833,16128.82591927,4953.00000000,617.14285714,164.57142857,-42222.00240477,182.00000000,182.85714286,Base
23,fixed_0.8,0.80000000,0.70762534,2196,186,167,2215,2,69168.48584232,52291.37529680,27389.77952740,4953.00000000,617.14285714,164.57142857,-20730.31005511,182.25000000,182.85714286,Base
24,fixed_0.8,0.80000000,0.71455344,2215,216,173,2258,6,83565.41964459,63175.45725131,27294.35864611,4953.00000000,617.14285714,164.57142857,-31709.81289091,182.25000000,182.85714286,Base
25,fixed_0.8,0.80000000,0.72096193,2258,219,169,2308,1,81888.50437682,61907.70930888,21649.38516389,4953.00000000,617.14285714,164.57142857,-36087.03843070,182.75000000,182.85714286,Base
26,fixed_0.8,0.80000000,0.72688979,2308,207,172,2343,5,69823.88795894,52786.85929696,23721.93192902,4953.00000000,617.14285714,164.57142857,-24893.64165365,182.00000000,182.85714286,Base
27,fixed_0.8,0.80000000,0.73237306,2343,221,172,2392,6,81953.36536919,61956.74421911,24019.90497361,4953.00000000,617.14285714,164.57142857,-33765.55353121,182.75000000,182.85714286,Base
28,fixed_0.8,0.80000000,0.73744508,2392,111,172,2331,6,35324.82961293,26705.57118737,28038.51723596,4953.00000000,617.14285714,164.57142857,5504.23176287,182.00000000,182.85714286,Base
29,fixed_0.8,0.80000000,0.74213670,2331,115,171,2275,6,43393.59157489,32805.55523062,22260.46567117,4953.00000000,617.14285714,164.57142857,-6373.80384516,182.50000000,182.85714286,Base
30,fixed_0.8,0.80000000,0.74647644,2275,120,171,2224,5,47282.95195037,35745.91167448,21888.99003425,4953.00000000,617.14285714,164.57142857,-9685.63592595,182.25000000,182.85714286,Base
31,fixed_0.8,0.80000000,0.75049071,2224,132,175,2181,9,52783.70414746,39904.48033548,21721.36795921,4953.00000000,617.14285714,164.57142857,-14011.82666198,182.75000000,182.85714286,Base
32,fixed_0.8,0.80000000,0.75420391,2181,116,213,2084,47,43747.25029502,33072.92122303,22336.81345723,4953.00000000,617.14285714,164.57142857,-6564.82205152,182.50000000,182.85714286,Base
33,fixed_0.8,0.80000000,0.75763861,2084,125,187,2022,21,47280.84444317,35744.31839903,19497.38623534,4953.00000000,617.14285714,164.57142857,-12075.64644941,182.00000000,182.85714286,Base
34,fixed_0.8,0.80000000,0.76081572,2022,133,200,1955,36,44827.58711674,33889.65586025,21403.61061661,4953.00000000,617.14285714,164.57142857,-8314.75952936,182.50000000,182.85714286,Base
35,fixed_0.8,0.80000000,0.76375454,1955,129,221,1863,54,50770.88395071,38382.78826674,20726.29341091,4953.00000000,617.14285714,164.57142857,-13485.20914154,182.25000000,182.85714286,Base
36,fixed_0.8,0.80000000,0.76647295,1863,132,187,1808,19,54701.80470590,41354.56435766,23077.15373393,4953.00000000,617.14285714,164.57142857,-14106.12490945,182.75000000,182.85714286,Base
37,fixed_0.8,0.80000000,0.76898748,1808,144,215,1737,48,56636.18777208,42816.95795569,21790.99952164,4953.00000000,617.14285714,164.57142857,-16854.67271977,182.25000000,182.85714286,Base
38,fixed_0.8,0.80000000,0.77131342,1737,115,218,1634,52,42045.47195655,31786.37679915,19933.03606334,4953.00000000,617.14285714,164.57142857,-7682.05502152,182.00000000,182.85714286,Base
39,fixed_0.8,0.80000000,0.77346491,1634,131,207,1558,41,54107.85401642,40905.53763641,20132.70692103,4953.00000000,617.14285714,164.57142857,-16601.54500110,182.00000000,182.85714286,Base
40,fixed_0.8,0.80000000,0.77545504,1558,126,224,1460,55,46425.13630329,35097.40304529,20607.18685716,4953.00000000,617.14285714,164.57142857,-10318.93047384,182.75000000,182.85714286,Base
41,fixed_0.8,0.80000000,0.77729591,1460,132,168,1424,5,52446.49533840,39649.55047583,17622.97460699,4953.00000000,617.14285714,164.57142857,-17855.29015455,182.25000000,182.85714286,Base
42,fixed_0.8,0.80000000,0.77899872,1424,131,167,1388,2,49649.82357190,37535.26662035,23309.57855427,4953.00000000,617.14285714,164.57142857,-10054.40235179,182.75000000,182.85714286,Base
43,fixed_0.8,0.80000000,0.78057382,1388,149,167,1370,3,59445.77809902,44941.00824286,20978.62648975,4953.00000000,617.14285714,164.57142857,-19791.09603882,182.25000000,182.85714286,Base
44,fixed_0.8,0.80000000,0.78203078,1370,119,166,1323,0,45672.45923102,34528.37917865,22489.49610332,4953.00000000,617.14285714,164.57142857,-7867.59736105,182.75000000,182.85714286,Base
45,fixed_0.8,0.80000000,0.78337847,1323,123,167,1279,2,45645.09999629,34507.69559719,25601.98749759,4953.00000000,617.14285714,164.57142857,-4734.42238532,182.75000000,182.85714286,Base
46,fixed_0.8,0.80000000,0.78462509,1279,109,169,1219,3,41900.12069286,31676.49124380,23922.09323827,4953.00000000,617.14285714,164.57142857,-3583.11229125,182.75000000,182.85714286,Base
47,fixed_0.8,0.80000000,0.78577820,1219,115,167,1167,0,45152.12490145,34135.00642549,19102.28563050,4953.00000000,617.14285714,164.57142857,-10861.43508070,182.50000000,182.85714286,Base
48,fixed_0.8,0.80000000,0.78684484,1167,127,170,1124,5,56402.73078641,42640.46447452,22847.20911557,4953.00000000,617.14285714,164.57142857,-15621.96964467,182.75000000,182.85714286,Base
49,fixed_0.8,0.80000000,0.78783148,1124,130,168,1086,2,53644.67978804,40555.37791976,22048.21414173,4953.00000000,617.14285714,164.57142857,-14335.87806374,182.25000000,182.85714286,Base
50,fixed_0.8,0.80000000,0.78874412,1086,113,169,1030,1,41091.73126677,31065.34883768,22659.50522792,4953.00000000,617.14285714,164.57142857,-4234.55789547,182.50000000,182.85714286,Base
51,fixed_0.8,0.80000000,0.78958831,1030,109,167,972,1,42900.71479216,32432.94038287,23797.60329691,4953.00000000,617.14285714,164.57142857,-4464.05137168,182.75000000,182.85714286,Base
52,fixed_0.8,0.80000000,0.79036918,972,117,170,919,4,44679.39381662,33777.62172536,21353.91689248,4953.00000000,617.14285714,164.57142857,-8252.41911859,182.00000000,182.85714286,Base
53,fixed_0.8,0.80000000,0.79109150,919,126,169,876,2,47325.50213261,35778.07961225,20810.44691087,4953.00000000,617.14285714,164.57142857,-10796.34698710,182.25000000,182.85714286,Base
54,fixed_0.8,0.80000000,0.79175963,876,131,166,841,2,47933.85148389,36237.99172182,24089.23671488,4953.00000000,617.14285714,164.57142857,-7977.46929266,182.25000000,182.85714286,Base
55,fixed_0.8,0.80000000,0.79237766,841,130,168,803,3,50598.51497732,38252.47732286,24647.37717583,4953.00000000,617.14285714,164.57142857,-9433.81443274,182.00000000,182.85714286,Base
56,fixed_0.8,0.80000000,0.79294934,803,183,170,816,5,66998.05829474,50650.53207082,24878.33865718,4953.00000000,617.14285714,164.57142857,-21600.90769935,182.00000000,182.85714286,Base
57,fixed_0.8,0.80000000,0.79347814,816,187,170,833,2,66185.68768203,50036.37988761,21056.11601330,4953.00000000,617.14285714,164.57142857,-24808.97816003,182.00000000,182.85714286,Base
58,fixed_0.8,0.80000000,0.79396728,833,193,167,859,3,75060.21990753,56745.52625009,19934.71304979,4953.00000000,617.14285714,164.57142857,-32639.52748601,182.00000000,182.85714286,Base
59,fixed_0.8,0.80000000,0.79441973,859,224,166,917,1,82001.32198292,61992.99941909,22569.77688518,4953.00000000,617.14285714,164.57142857,-35251.93681962,182.75000000,182.85714286,Base
60,fixed_0.8,0.80000000,0.79483825,917,213,168,962,2,83451.32554233,63089.20211000,24470.70671265,4953.00000000,617.14285714,164.57142857,-34447.20968306,182.25000000,182.85714286,Base
61,fixed_0.8,0.80000000,0.79522538,962,181,169,974,3,72232.34283562,54607.65118373,18155.22479910,4953.00000000,617.14285714,164.57142857,-32281.14067034,182.00000000,182.85714286,Base
62,fixed_0.8,0.80000000,0.79558348,974,175,168,981,3,64579.32945458,48821.97306767,19895.70165356,4953.00000000,617.14285714,164.57142857,-24754.98569982,182.50000000,182.85714286,Base
63,fixed_0.8,0.80000000,0.79591472,981,192,168,1005,2,80049.11022148,60517.12732744,19017.67885495,4953.00000000,617.14285714,164.57142857,-37328.16275820,182.75000000,182.85714286,Base
64,fixed_0.8,0.80000000,0.79622111,1005,172,168,1009,2,66325.03969325,50141.73000810,23648.17356566,4953.00000000,617.14285714,164.57142857,-22322.27072815,182.50000000,182.85714286,Base
65,fixed_0.8,0.80000000,0.79650453,1009,216,165,1060,2,84957.25186931,64227.68241320,17226.36017312,4953.00000000,617.14285714,164.57142857,-42830.03652580,182.50000000,182.85714286,Base
66,fixed_0.8,0.80000000,0.79676669,1060,174,167,1067,2,67682.72254961,51168.13824750,25426.27689206,4953.00000000,617.14285714,164.57142857,-21570.57564116,182.50000000,182.85714286,Base
67,fixed_0.8,0.80000000,0.79700919,1067,192,168,1091,3,69240.60163169,52345.89483356,21330.60226731,4953.00000000,617.14285714,164.57142857,-26844.00685197,182.25000000,182.85714286,Base
68,fixed_0.8,0.80000000,0.79723350,1091,181,169,1103,4,69827.08444537,52789.27584070,27551.61523844,4953.00000000,617.14285714,164.57142857,-21066.37488798,182.50000000,182.85714286,Base
69,fixed_0.8,0.80000000,0.79744099,1103,178,169,1112,5,66867.32637896,50551.69874249,22252.94150237,4953.00000000,617.14285714,164.57142857,-24127.47152583,182.50000000,182.85714286,Base
70,fixed_0.8,0.80000000,0.79763291,1112,193,172,1133,7,74340.97747641,56201.77897217,21491.07110068,4953.00000000,617.14285714,164.57142857,-30539.42215720,182.75000000,182.85714286,Base
71,fixed_0.8,0.80000000,0.79781044,1133,176,169,1140,3,65956.40288650,49863.04058220,23454.75680777,4953.00000000,617.14285714,164.57142857,-22236.99806014,182.50000000,182.85714286,Base
